id,title,brand,category,price,rating,features,ingredients,weight_kg,price_per_kg,product_url
e9d6b02c60503e7a5ab3d1dd31f1f21b,Punto Tin -The Pt.-to Pt. Card Game,Punto,Toys & Games | Games & Accessories | Card Games,9.99,,Make sure this fits by entering your model number. | Get to the points! | Flip your top card and add it to the grid - or cover an opponent's card showing lower points. | Be the first to get four-in-a-row and end up on top! | Comes with 72 cards and rules of play | ProductDimensions:5.9x4.9x3.5inches|ItemWeight:3.36ounces|ShippingWeight:3.36ounces(Viewshippingratesandpolicies)|ASIN:B07PF2358R|Itemmodelnumber:255D|Manufacturerrecommendedage:8-15years | Get to the points! Flip your top card and add it to the grid - or cover an opponent's card showing lower points. Be the first to get four-in-a-row and end up on top! | 3.36 ounces (View shipping rates and policies),,0.09525431999999999,104.87713313159972,https://www.amazon.com/Punto-Tin-Pt-Card-Game/dp/B07PF2358R
6932ffb2c1475a79312b47f46b24e64a,Indie Boards and Cards Flash Point Fire Rescue 2nd Story,Indie,Toys & Games | Games & Accessories | Board Games,14.99,,"Make sure this fits by entering your model number. | For 2 to 6 players | Takes 30 minutes playtime | Core game flash point fire rescue required to play this expansion | ProductDimensions:8.4x0.5x11.4inches|ItemWeight:1.16pounds|ShippingWeight:1.19pounds(Viewshippingratesandpolicies)|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:ThisitemcanbeshippedtoselectcountriesoutsideoftheU.S.LearnMore|ASIN:B009SACAS8|Itemmodelnumber:FPN1IBC|Manufacturerrecommendedage:10yearsandup | Style:Flash Point Fire Rescue 2nd Story show up to 2 reviews by default Product Description This an expansion for Flash Point: Fire Rescue. The second story contains 2 new, 2 story buildings and additional game tokens to track action points. From the Manufacturer This an expansion for Flash Point: Fire Rescue. The second story contains 2 new, 2 story buildings and additional game tokens to track action points. | 1.19 pounds (View shipping rates and policies)",,0.5397749203,27.77083453908668,https://www.amazon.com/Indie-Boards-Cards-Flash-Rescue/dp/B009SACAS8
18cad95602932158f77c11ac60921726,Lightseekers Trading Card Game Intro Pack,Lightseekers,Toys & Games | Games & Accessories,7.99,,"Make sure this fits by entering your model number. | 2 Intro decks include 2 hero cards, 10 powerful combo cards, and 60 action cards | Booster Pack includes 1 hero, 1 rare, 2 uncommon, and 5 common cards | Quick Start guide and detailed rules teach you how to play the Official Lightseekers Trading Card Game. Use the Playmats to set your battlefield and your Health Counters to keep track of your health. The Deck Storage Boxes help prevent damage when you take your cards on-the-go. The Trading Shield helps protect your one-time bonus. | When scanned with the free Lightseekers Video Game, each card delivers augmented reality effects, rewards, and in-game abilities | Scan and share the unique Tribute Card with your friends to increase its power! | ProductDimensions:8x6.2x11.4inches|ItemWeight:7ounces|ShippingWeight:7ounces(Viewshippingratesandpolicies)|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:Thisitemisnoteligibleforinternationalshipping.LearnMore|ASIN:B01NCO37QV|Itemmodelnumber:PLFL82302|Manufacturerrecommendedage:8yearsandup | show up to 2 reviews by default Product Description Everything you need to get started! Play the Lightseekers Official Trading Card Game with a friend offline using the Tech and Storm Order. Scan each card with the Lightseekers video game for augmented reality effects, rewards and in-game abilities. Check out the other Lightseekers Trading Card Game Starter Decks for all 6 Orders! From the Manufacturer $227,660 raised with 1,635 backers. Storm vs. Tech Intro Pack Includes 2 Intro Decks (2 hero cards,10 powerful combo cards, 60 action cards), 1 Booster Pack, Tribute Card, playmat, and a Trading Shield. ChooseYour Deck The Tech Order packs a bigger punch than most other orders, but also put you in greater danger. The Storm Order has ways to play cheaper and more powerful combos, and it also good at dealing with buff threats. 2 Intro Decks Two pre-built intro decks to get you started Booster Pack 9 additional cards (one hero, one rare, two uncommon and 5 common) Playmat & Health Counter Use the included playmat and health counter to set your battlefield. Next Level Connected Play When scanned with the free Lightseekers Video Game, each card delivers augmented reality effects, rewards, and in-game abilities. Scan included Tribute Card and share to increase its power. About the Startup Describe your product in 3 words. 360° Connected Play How did you come up with the idea for this product? It started with one simple question, ""If we could redo anything and everything in games; what would we do differently?” The answer was the start of a mission to create the future of connected play. What makes your product special? Lightseekers fuses together the physical and digital worlds to create an awesome game that connects with everything and anything from toys and cards to comics and TV shows! What has been the best part of your startup experience? Every day, we work together as a team to solve difficult problems and do things that have never been done before. Lightseekers was just a dream two years ago and now it’s a reality! | 7 ounces (View shipping rates and policies)",,0.1984465,40.26274083947059,https://www.amazon.com/Lightseekers-Trading-Card-Game-Intro/dp/B01NCO37QV
f9e0af2ffca5b6eb42a2bf7b5954cb1e,Nuts,Nuts,Toys & Games | Games & Accessories,9.95,,"Make sure this fits by entering your model number. | 2 to 6 player game | Quick play – 5 to 15 minutes | Squirrels battle over nuts in this hilarious card game | ProductDimensions:5.2x4x0.8inches|ItemWeight:8ounces|ShippingWeight:8ounces(Viewshippingratesandpolicies)|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:ThisitemcanbeshippedtoselectcountriesoutsideoftheU.S.LearnMore|ASIN:B0043T4C5S|Itemmodelnumber:11080WDF|Manufacturerrecommendedage:8-12years | Go to your orders and start the return Select the ship method Ship it! | Go to your orders and start the return Select the ship method Ship it! | From the Manufacturer Squirrels. They love nuts. They’d do anything to get their hands on nuts. They sometimes mess with each other to get their hands on each others’ nuts. In the end, for a squirrel, it really is all about the nuts. As a squirrel, it’s a matter of pride to see who has the biggest and baddestnuts in the park. | 8 ounces (View shipping rates and policies)",,0.226796,43.87202596165717,https://www.amazon.com/Sandstorm-11080WDF-Nuts/dp/B0043T4C5S
ca62888a827c3e100d7d568ec5566b13,theory11 Product(RED) Playing Cards,theory11,Toys & Games | Games & Accessories | Card Games | Standard Playing Card Decks,8.29,,Make sure this fits by entering your model number. | Premium playing cards produced in collaboration with (RED) | $1 from every purchase of this product will support (RED)’s efforts to fight AIDS through the Global Fund. | Made in the USA on FSC-certified paper derived from sustainable forests - using vegetable based inks,,,,https://www.amazon.com/theory11-Product-RED-Playing-Cards/dp/B075MSL5C5
413ca2eda708e4b85343919c0e1e3926,Transformers TCG: Bumblebee Vs. Megatron 2-Player Starter Set | 1 Ready-to-Play Deck | 44 Cards Incl. Bumblebee,Transformers,Toys & Games | Games & Accessories,12.5,,"Make sure this fits by entering your model number. | START YOUR JOURNEY: Battle for the fate of the universe in a pitched Autobots vs. Decepticons battle between the valiant Bumblebee and the devious Megatron! Everything needed to play is included. | Two players can start playing Transformers TCG with this Starter Set by playing with 2 character cards each and splitting or sharing the deck of battle cards -or- one player can use all the cards for full gameplay. | ROLL OUT: Four Transformers Character Cards make their debut in this deck, including Bumblebee // Least Likely, Most Dangerous and Megatron // Cybertronian Tyrant | CONVERT! You can flip most Transformers character cards from Bot mode to Alt Mode and back—and one side of each character card is foil! | COLLECT! BUILD! BATTLE! In Transformers TCG, players build a team of Transformers character cards and a deck of battle cards, and then jump into battle! | ProductDimensions:7x1.5x10inches|ItemWeight:7ounces|ShippingWeight:7.2ounces(Viewshippingratesandpolicies)|ASIN:B07QC4W3V5|Itemmodelnumber:WCTRABVM|Manufacturerrecommendedage:8yearsandup | Go to your orders and start the return Select the ship method Ship it! | Go to your orders and start the return Select the ship method Ship it! | Battle for the fate of the universe in a pitched Autobots vs. Deceptions battle between the Valiant Bumblebee and the devious Megatron! Everything you need to play is included: 4 foil Transformers character cards ready-to-play deck of 40 battle cards damage counters rules insert | 7.2 ounces (View shipping rates and policies)",,0.2041164,61.23956722732715,https://www.amazon.com/Transformers-TCG-Bumblebee-Ready-Play/dp/B07QC4W3V5
d49b828318fdd2a558f8009a4dddab7d,GreenBrier Games Yashima Legends from Fairytale Board Game,GreenBrier,Toys & Games | Games & Accessories | Board Games,35.0,,"Make sure this fits by entering your model number. | Gives you everything you need to add two additional players to the base Yashima game | Also playable by itself as a two player standalone game | Adds four new Kami Masters and two new Kami, offering up more abilities and strategies to the core game | ProductDimensions:3.2x11x9.2inches|ItemWeight:1.9pounds|ShippingWeight:1.9pounds(Viewshippingratesandpolicies)|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:ThisitemcanbeshippedtoselectcountriesoutsideoftheU.S.LearnMore|ASIN:B01CQDKYG8|Itemmodelnumber:0039-1215GNE|Manufacturerrecommendedage:14yearsandup | Go to your orders and start the return Select the ship method Ship it! | Go to your orders and start the return Select the ship method Ship it! | From their own land and time Mulan, lu bu, and Musashi were transported to an arena to fight heroes from other places in a cruel game of survival. This was a fairy-tale place of terrible cruelty and fantastic Legends. But then one day they found themselves elsewhere again, in a world called Yashima. This time they were joined by another hero of legend, Bruce Lee. Together they find themselves in a new world, and unlike the kami Masters native to this land, their battle is in the hopes that each encounter may give them a clue on how they may return home. Yashima: Legends of fairytale is a two player stand alone, or 5th and 6th player expansion to the fast-paced combat game, Yashima: legend of the kami Masters. This expansion adds four new kami Masters and two new kami, adding an epic trove of new character abilities and strategies to the core game!. | 1.9 pounds (View shipping rates and policies)",,0.861825503,40.61146934984587,https://www.amazon.com/GreenBrier-Games-Yashima-Legends-Fairytale/dp/B01CQDKYG8
37cded0a92727142293921e711c05e7a,Bicycle Rider Back Playing Cards,Bicycle,Toys & Games | Games & Accessories | Card Games | Standard Playing Card Decks,3.49,,"Make sure this fits by entering your model number. | Standard index, Poker size | 12 decks with the 'classic' Bicycle rider back | Made in the USA | Go to your orders and start the return Select the ship method Ship it! | Go to your orders and start the return Select the ship method Ship it!",,,,https://www.amazon.com/Bicycle-Rider-Standard-Index-Playing/dp/B078CBSDQG
2244b6a3a3c80cf3d148eb7b09d0e193,Schylling Shuffle Shot,Schylling,Toys & Games | Games & Accessories | Board Games,19.99,,"Make sure this fits by entering your model number. | Comes with full detailed instructions. | Game board is full sized. | 1-4 players | ProductDimensions:11x21.2x1.8inches|ItemWeight:1pounds|ShippingWeight:1.75pounds(Viewshippingratesandpolicies)|ASIN:B07PJX22BR|Itemmodelnumber:SSHG|Manufacturerrecommendedage:6yearsandup | Go to your orders and start the return Select the ship method Ship it! | Go to your orders and start the return Select the ship method Ship it! | show up to 2 reviews by default The first individual or team to accumulate the most points wins the game. There can be as few or as many rounds as needed. To launch your disks, pull back the starter elastic and place a disk in the Start spot. Release starter elastic to launch disk. | 1.75 pounds (View shipping rates and policies)",,0.7937866475,25.183089263289727,https://www.amazon.com/Schylling-Shuffle-Shot-Action-Game/dp/B07PJX22BR
c391dce19a39e8076c6c3ecee695bb6e,Florida-Opoly,Florida-Opoly,Toys & Games | Games & Accessories,89.99,,"Make sure this fits by entering your model number. | none | Made in the USA | For 2-6 Players | Ages 8 and up | Monopoly style game with Florida theme | ProductDimensions:15.4x10.6x2inches|ItemWeight:1.97pounds|ShippingWeight:1.97pounds(Viewshippingratesandpolicies)|ASIN:B07BBT1JBB|Itemmodelnumber:Florida-Opoly|Manufacturerrecommendedage:8yearsandup | Go to your orders and start the return Select the ship method Ship it! | Go to your orders and start the return Select the ship method Ship it! | HOW DO YOU MAKE A GAME ABOUT THE GREAT STATE OF FLORIDA? While its impossible to include everything, we jammed all the Florida we could into this box. Its full of big adventures, sandy shorelines, breathtaking views and of course...a whole lotta sunshine - a little something for every Floridian! Looking for a fun way to experience The Sunshine State? HERES A QUICK IDEA OF HOW TO PLAY! Buy your favorite Florida properties, increase your rent by collecting Beach Houses and trading them in for Resorts. Sound easy? Well, add in some hurricane warnings, alligators and a stingray shuffle and it gets a little more difficult and a lot more fun! GET YOUR GAME ON! Choose your token and advance to Go Florida! You may soon be the Governor; or out of the game for having too many Cuban sandwiches! THIS IS FLORIDA... AND ITS YOUR ROLL! | 1.97 pounds (View shipping rates and policies)",,0.8935769689,100.7076090051631,https://www.amazon.com/Late-for-the-Sky-Florida-Opoly/dp/B07BBT1JBB
a041fc6f48b723642eb89da08f501da2,"Carson-Dellosa Publishing Language Arts Learning Games, Grade 2",Carson-Dellosa,Toys & Games | Games & Accessories | Board Games,24.99,,"Make sure this fits by entering your model number. | Ideal for centers and cooperative learning, contains four complete games | Each game includes a game board, four game pieces, playing cards, one die, and its own storage box | Supports NCTE standards | ProductDimensions:9.8x12x3.5inches|ItemWeight:1.7pounds|ShippingWeight:2.4pounds(Viewshippingratesandpolicies)|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:ThisitemcanbeshippedtoselectcountriesoutsideoftheU.S.LearnMore|ASIN:1604182369|Itemmodelnumber:140055|Manufacturerrecommendedage:7-7years | show up to 2 reviews by default Product Description Ideal for centers and cooperative learning, Center SOLUTIONS Language Arts Learning Games for grade 2 supports NCTE standards and contains four complete games. Every game focuses on a different skill, making it perfect for differentiated instruction. Skills covered are: synonyms and antonyms, vowel digraphs, punctuation, and parts of speech. Each game includes a game board, playing cards, 4 game pieces, one die, and its own storage box. Best of all, the games can be stored individually or all together using the large storage box. They are perfect for 2-4 players. From the Manufacturer Ideal for centers and cooperative learning, CenterSOLUTIONS contains four complete games in each set. Every game focuses on a different skill making it perfect for differentiated instruction. Skills covered are synonyms and antonyms, vowel digraphs, punctuation, and parts of speech. Each game includes a game board, four game pieces, playing cards, one die, and its own storage box. Best of all, the games can be stored individually or all together using the large storage box. 2–4 players. Supports NCTE standards. | 2.4 pounds (View shipping rates and policies)",,1.088621688,22.95563305000038,https://www.amazon.com/Carson-Dellosa-Publishing-Language-Learning-Games/dp/1604182369
369c54274e90b76be94f206b351e0d1f,"Toysmith Get Outside GO! Neon Dart Ball Set, Packaging may vary",Toysmith,Toys & Games | Games & Accessories | Board Games,16.78,,"Make sure this fits by entering your model number. | For great target throwing fun, inflate the inner chamber of this nylon shell to create a 24-inch diameter dart board and try and throw a bull's eye. The included dart balls adhere to the dart board using hook and loop technology. | This play set includes an inflatable target with 3 dart balls for hours for competitive fun inside or outdoors. | Now you can play darts without the sharp points. It's safe for the whole family. | Made using safe and high quality materials, this product is designed to last. | Recommended for ages 3 and up. | Challenge your children's imaginations and keep them active with Toysmith. | Committed to providing the most imaginative toys along with the highest safety standards, Toysmith has toys appropriate for all age groups. | Toysmith offers toys for any kind of play: active play, science and discovery, arts and crafts, impulse and novelty toys, and nostalgic retro classics. | Inflate the inner chamber of this nylon shell to create a 24"" diameter dart board | Dart balls adhere to the dart board using hook and loop technology | Set includes: 24"" target and 3 dart balls | Inflate and play | Great fun for the entire family | ProductDimensions:24x4x24inches|ItemWeight:1.85pounds|ShippingWeight:1.95pounds(Viewshippingratesandpolicies)|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:ThisitemcanbeshippedtoselectcountriesoutsideoftheU.S.LearnMore|ASIN:B000ASBIJE|Itemmodelnumber:50055|Manufacturerrecommendedage:36months-15years | Product Description Test your aim with the Toysmith Neon Dart Ball Set. For target throwing fun, inflate the inner chamber of this nylon shell to create a 24-inch diameter dart board and try and throw a bull's eye. The included dart balls adhere to the dart board using hook and loop technology. This play set includes an inflatable target with 3 dart balls for hours for competitive fun inside or outdoors. Now you can play darts without the sharp points. It's safe for the whole family. Made using safe and high quality materials, this product is designed to last. Recommended for ages 3 and up. From the Manufacturer Inflate the inner circle of the Neon Dart Ball Set to create a 24"" diameter dart ball board. Dart balls adhere to the board using hook and loop technology. Includes 24"" target and 3 dart balls. | 1.95 pounds (View shipping rates and policies)",,0.8845051215,18.971060304934593,https://www.amazon.com/Toysmith-Outside-Neon-Dart-Packaging/dp/B000ASBIJE
